Date,Target_House_Index_diff1,Recession,Hot_Market,Unemployment_Rate_L1,Unemployment_Rate_L2,Unemployment_Rate_L3,Unemployment_Rate_L4,CPI_diff1_L1,CPI_diff1_L2,CPI_diff1_L3,CPI_diff1_L4,Poverty_Rate_diff1_L1,Poverty_Rate_diff1_L2,Poverty_Rate_diff1_L3,Poverty_Rate_diff1_L4,Median_Household_Income_diff1_L1,Median_Household_Income_diff1_L2,Median_Household_Income_diff1_L3,Median_Household_Income_diff1_L4,Interest_Rate_diff1_L1,Interest_Rate_diff1_L2,Interest_Rate_diff1_L3,Interest_Rate_diff1_L4,Mortgage_Rate_diff1_L1,Mortgage_Rate_diff1_L2,Mortgage_Rate_diff1_L3,Mortgage_Rate_diff1_L4,Population_diff2_L1,Population_diff2_L2,Population_diff2_L3,Population_diff2_L4,GDP_diff3_L1,GDP_diff3_L2,GDP_diff3_L3,GDP_diff3_L4
2004-01-01,5.530000000000001,0,0,5.2,5.7,5.1,5.5,0.4000000000000057,1.4499999999999886,2.4499999999999886,0.700000000000017,0.05000000000000071,0.049999999999998934,0.05000000000000071,0.09999999999999964,-1047.5,-1047.5,-1047.5,2037.5,0.0,-0.25,0.020000000000000018,-0.51,0.3194999999999997,-0.17999999999999972,-0.10350000000000037,-0.19649999999999945,35.988250000000335,35.902500000000146,35.902500000000146,35.902500000000146,598.1049999999996,505.23599999999897,328.72599999999875,286.6690000000017
2004-04-01,9.469999999999999,0,0,5.6,5.2,5.7,5.1,0.09999999999999432,0.4000000000000057,1.4499999999999886,2.4499999999999886,0.049999999999998934,0.05000000000000071,0.049999999999998934,0.05000000000000071,-1047.5,-1047.5,-1047.5,-1047.5,-0.010000000000000009,0.0,-0.25,0.020000000000000018,-0.2394999999999996,0.3194999999999997,-0.17999999999999972,-0.10350000000000037,36.074000000000524,35.988250000000335,35.902500000000146,35.902500000000146,610.6810000000005,598.1049999999996,505.23599999999897,328.72599999999875
2004-07-01,17.44999999999999,0,0,5.1,5.6,5.2,5.7,2.75,0.09999999999999432,0.4000000000000057,1.4499999999999886,-0.02499999999999858,0.049999999999998934,0.05000000000000071,0.049999999999998934,105.0,-1047.5,-1047.5,-1047.5,0.0,-0.010000000000000009,0.0,-0.25,0.11749999999999972,-0.2394999999999996,0.3194999999999997,-0.17999999999999972,36.073999999999614,36.074000000000524,35.988250000000335,35.902500000000146,546.1460000000006,610.6810000000005,598.1049999999996,505.23599999999897
2004-10-01,7.689999999999998,0,1,6.0,5.1,5.6,5.2,1.950000000000017,2.75,0.09999999999999432,0.4000000000000057,-0.025000000000000355,-0.02499999999999858,0.049999999999998934,0.05000000000000071,105.0,105.0,-1047.5,-1047.5,0.26,0.0,-0.010000000000000009,0.0,0.22599999999999998,0.11749999999999972,-0.2394999999999996,0.3194999999999997,36.073999999999614,36.073999999999614,36.074000000000524,35.988250000000335,533.0730000000003,546.1460000000006,610.6810000000005,598.1049999999996
2005-01-01,10.04000000000002,0,1,5.6,6.0,5.1,5.6,1.4499999999999886,1.950000000000017,2.75,0.09999999999999432,-0.025000000000000355,-0.025000000000000355,-0.02499999999999858,0.049999999999998934,105.0,105.0,105.0,-1047.5,0.5,0.26,0.0,-0.010000000000000009,-0.3334999999999999,0.22599999999999998,0.11749999999999972,-0.2394999999999996,35.722749999999905,36.073999999999614,36.073999999999614,36.074000000000524,603.7669999999998,533.0730000000003,546.1460000000006,610.6810000000005
2005-04-01,17.00999999999999,0,0,5.7,5.6,6.0,5.1,1.3499999999999943,1.4499999999999886,1.950000000000017,2.75,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355,-0.02499999999999858,105.0,105.0,105.0,105.0,0.5199999999999998,0.5,0.26,0.0,-0.012500000000000178,-0.3334999999999999,0.22599999999999998,0.11749999999999972,35.3715000000002,35.722749999999905,36.073999999999614,36.073999999999614,654.4709999999995,603.7669999999998,533.0730000000003,546.1460000000006
2005-07-01,13.279999999999973,0,0,5.1,5.7,5.6,6.0,2.9000000000000057,1.3499999999999943,1.4499999999999886,1.950000000000017,-0.07499999999999929,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355,792.5,105.0,105.0,105.0,0.5100000000000002,0.5199999999999998,0.5,0.26,0.14500000000000046,-0.012500000000000178,-0.3334999999999999,0.22599999999999998,35.3715000000002,35.3715000000002,35.722749999999905,36.073999999999614,617.3490000000002,654.4709999999995,603.7669999999998,533.0730000000003
2005-10-01,11.200000000000045,0,0,5.3,5.1,5.7,5.6,1.700000000000017,2.9000000000000057,1.3499999999999943,1.4499999999999886,-0.07500000000000107,-0.07499999999999929,-0.025000000000000355,-0.025000000000000355,792.5,792.5,105.0,105.0,0.46999999999999975,0.5100000000000002,0.5199999999999998,0.5,-0.16000000000000014,0.14500000000000046,-0.012500000000000178,-0.3334999999999999,35.37149999999929,35.3715000000002,35.3715000000002,35.722749999999905,615.4279999999999,617.3490000000002,654.4709999999995,603.7669999999998
2006-01-01,5.310000000000002,0,1,4.7,5.3,5.1,5.7,2.1499999999999773,1.700000000000017,2.9000000000000057,1.3499999999999943,-0.07499999999999929,-0.07500000000000107,-0.07499999999999929,-0.025000000000000355,792.5,792.5,792.5,105.0,0.52,0.46999999999999975,0.5100000000000002,0.5199999999999998,0.3700000000000001,-0.16000000000000014,0.14500000000000046,-0.012500000000000178,26.62199999999939,35.37149999999929,35.3715000000002,35.3715000000002,556.9179999999997,615.4279999999999,617.3490000000002,654.4709999999995
2006-04-01,4.3799999999999955,0,0,4.7,4.7,5.3,5.1,0.6500000000000057,2.1499999999999773,1.700000000000017,2.9000000000000057,-0.07499999999999929,-0.07499999999999929,-0.07500000000000107,-0.07499999999999929,792.5,792.5,792.5,792.5,0.5100000000000002,0.52,0.46999999999999975,0.5100000000000002,0.07999999999999918,0.3700000000000001,-0.16000000000000014,0.14500000000000046,17.87249999999949,26.62199999999939,35.37149999999929,35.3715000000002,676.503999999999,556.9179999999997,615.4279999999999,617.3490000000002
2006-07-01,1.2299999999999613,0,0,4.3,4.7,4.7,5.3,2.1500000000000057,0.6500000000000057,2.1499999999999773,1.700000000000017,0.09999999999999964,-0.07499999999999929,-0.07499999999999929,-0.07500000000000107,375.0,792.5,792.5,792.5,0.5,0.5100000000000002,0.52,0.46999999999999975,0.3625000000000007,0.07999999999999918,0.3700000000000001,-0.16000000000000014,17.8725000000004,17.87249999999949,26.62199999999939,35.37149999999929,610.7820000000011,676.503999999999,556.9179999999997,615.4279999999999
2006-10-01,2.0500000000000114,0,0,5.2,4.3,4.7,4.7,3.6500000000000057,2.1500000000000057,0.6500000000000057,2.1499999999999773,0.09999999999999964,0.09999999999999964,-0.07499999999999929,-0.07499999999999929,375.0,375.0,792.5,792.5,0.4500000000000002,0.5,0.5100000000000002,0.52,0.2549999999999999,0.3625000000000007,0.07999999999999918,0.3700000000000001,17.8725000000004,17.8725000000004,17.87249999999949,26.62199999999939,545.9840000000004,610.7820000000011,676.503999999999,556.9179999999997
2007-01-01,-1.839999999999975,0,0,4.5,5.2,4.3,4.7,-0.75,3.6500000000000057,2.1500000000000057,0.6500000000000057,0.09999999999999964,0.09999999999999964,0.09999999999999964,-0.07499999999999929,375.0,375.0,375.0,792.5,0.009999999999999787,0.4500000000000002,0.5,0.5100000000000002,-0.40500000000000025,0.2549999999999999,0.3625000000000007,0.07999999999999918,20.941499999999905,17.8725000000004,17.8725000000004,17.87249999999949,440.39999999999964,545.9840000000004,610.7820000000011,676.503999999999
2007-04-01,-2.009999999999991,0,0,4.8,4.5,5.2,4.3,0.4509999999999934,-0.75,3.6500000000000057,2.1500000000000057,0.09999999999999964,0.09999999999999964,0.09999999999999964,0.09999999999999964,375.0,375.0,375.0,375.0,0.0,0.009999999999999787,0.4500000000000002,0.5,-0.13999999999999968,-0.40500000000000025,0.2549999999999999,0.3625000000000007,24.01050000000032,20.941499999999905,17.8725000000004,17.8725000000004,462.22699999999895,440.39999999999964,545.9840000000004,610.7820000000011
2007-07-01,-6.1299999999999955,0,0,3.9,4.8,4.5,5.2,4.175000000000011,0.4509999999999934,-0.75,3.6500000000000057,0.125,0.09999999999999964,0.09999999999999964,0.09999999999999964,1007.5,375.0,375.0,375.0,0.0,0.0,0.009999999999999787,0.4500000000000002,-0.03750000000000053,-0.13999999999999968,-0.40500000000000025,0.2549999999999999,24.01050000000032,24.01050000000032,20.941499999999905,17.8725000000004,531.8940000000002,462.22699999999895,440.39999999999964,545.9840000000004
2007-10-01,-6.2900000000000205,1,0,4.6,3.9,4.8,4.5,1.921999999999997,4.175000000000011,0.4509999999999934,-0.75,0.125,0.125,0.09999999999999964,0.09999999999999964,1007.5,1007.5,375.0,375.0,0.009999999999999787,0.0,0.0,0.009999999999999787,0.5150000000000006,-0.03750000000000053,-0.13999999999999968,-0.40500000000000025,24.01050000000032,24.01050000000032,24.01050000000032,20.941499999999905,524.5570000000007,531.8940000000002,462.22699999999895,440.39999999999964
2008-01-01,-7.389999999999986,1,0,4.1,4.6,3.9,4.8,1.195999999999998,1.921999999999997,4.175000000000011,0.4509999999999934,0.125,0.125,0.125,0.09999999999999964,1007.5,1007.5,1007.5,375.0,-0.5,0.009999999999999787,0.0,0.0,-0.3200000000000003,0.5150000000000006,-0.03750000000000053,-0.13999999999999968,28.230999999999767,24.01050000000032,24.01050000000032,24.01050000000032,499.40700000000106,524.5570000000007,531.8940000000002,462.22699999999895
2008-04-01,-16.28000000000003,1,0,4.4,4.1,4.6,3.9,2.1929999999999836,1.195999999999998,1.921999999999997,4.175000000000011,0.125,0.125,0.125,0.125,1007.5,1007.5,1007.5,1007.5,-0.8199999999999998,-0.5,0.009999999999999787,0.0,-0.617,-0.3200000000000003,0.5150000000000006,-0.03750000000000053,32.451500000000124,28.230999999999767,24.01050000000032,24.01050000000032,304.45600000000013,499.40700000000106,524.5570000000007,531.8940000000002
2008-07-01,-12.349999999999994,1,0,4.0,4.4,4.1,4.6,2.952500000000015,2.1929999999999836,1.195999999999998,1.921999999999997,0.27500000000000036,0.125,0.125,0.125,-762.5,1007.5,1007.5,1007.5,-1.6600000000000001,-0.8199999999999998,-0.5,0.009999999999999787,0.15950000000000042,-0.617,-0.3200000000000003,0.5150000000000006,32.451500000000124,32.451500000000124,28.230999999999767,24.01050000000032,301.5839999999989,304.45600000000013,499.40700000000106,524.5570000000007
2008-10-01,-4.27000000000001,1,0,5.5,4.0,4.4,4.1,5.3785000000000025,2.952500000000015,2.1929999999999836,1.195999999999998,0.27500000000000036,0.27500000000000036,0.125,0.125,-762.5,-762.5,1007.5,1007.5,-0.27,-1.6600000000000001,-0.8199999999999998,-0.5,0.5084999999999988,0.15950000000000042,-0.617,-0.3200000000000003,32.451499999999214,32.451500000000124,32.451500000000124,28.230999999999767,183.9409999999989,301.5839999999989,304.45600000000013,499.40700000000106
2009-01-01,0.19000000000002615,1,0,5.8,5.5,4.0,4.4,-2.6980000000000075,5.3785000000000025,2.952500000000015,2.1929999999999836,0.27500000000000036,0.27500000000000036,0.27500000000000036,0.125,-762.5,-762.5,-762.5,1007.5,-1.0399999999999998,-0.27,-1.6600000000000001,-0.8199999999999998,-0.2259999999999991,0.5084999999999988,0.15950000000000042,-0.617,40.80199999999968,32.451499999999214,32.451500000000124,32.451500000000124,-98.32899999999972,183.9409999999989,301.5839999999989,304.45600000000013
2009-04-01,-7.460000000000008,1,0,7.2,5.8,5.5,4.0,-4.389999999999986,-2.6980000000000075,5.3785000000000025,2.952500000000015,0.27500000000000036,0.27500000000000036,0.27500000000000036,0.27500000000000036,-762.5,-762.5,-762.5,-762.5,-0.82,-1.0399999999999998,-0.27,-1.6600000000000001,-1.1525000000000007,-0.2259999999999991,0.5084999999999988,0.15950000000000042,49.152500000000146,40.80199999999968,32.451499999999214,32.451500000000124,-434.79899999999907,-98.32899999999972,183.9409999999989,301.5839999999989
2009-07-01,-4.8799999999999955,0,0,7.0,7.2,5.8,5.5,1.2764999999999986,-4.389999999999986,-2.6980000000000075,5.3785000000000025,0.1999999999999993,0.27500000000000036,0.27500000000000036,0.27500000000000036,1035.0,-762.5,-762.5,-762.5,0.0,-0.82,-1.0399999999999998,-0.27,-0.23749999999999893,-1.1525000000000007,-0.2259999999999991,0.5084999999999988,49.152500000000146,49.152500000000146,40.80199999999968,32.451499999999214,-517.762999999999,-434.79899999999907,-98.32899999999972,183.9409999999989
2009-10-01,0.6799999999999784,0,0,8.3,7.0,7.2,5.8,2.977499999999992,1.2764999999999986,-4.389999999999986,-2.6980000000000075,0.1999999999999993,0.1999999999999993,0.27500000000000036,0.27500000000000036,1035.0,1035.0,-762.5,-762.5,0.010000000000000009,0.0,-0.82,-1.0399999999999998,0.4119999999999999,-0.23749999999999893,-1.1525000000000007,-0.2259999999999991,49.152500000000146,49.152500000000146,49.152500000000146,40.80199999999968,-159.32700000000114,-517.762999999999,-434.79899999999907,-98.32899999999972
2010-01-01,-2.1999999999999886,0,0,8.5,8.3,7.0,7.2,0.7729999999999961,2.977499999999992,1.2764999999999986,-4.389999999999986,0.20000000000000107,0.1999999999999993,0.1999999999999993,0.27500000000000036,1035.0,1035.0,1035.0,-762.5,-0.04000000000000001,0.010000000000000009,0.0,-0.82,-0.27000000000000046,0.4119999999999999,-0.23749999999999893,-1.1525000000000007,75.19924999999967,49.152500000000146,49.152500000000146,49.152500000000146,220.34699999999975,-159.32700000000114,-517.762999999999,-434.79899999999907
2010-04-01,0.2400000000000091,0,0,8.9,8.5,8.3,7.0,0.5829999999999984,0.7729999999999961,2.977499999999992,1.2764999999999986,0.1999999999999993,0.20000000000000107,0.1999999999999993,0.1999999999999993,1035.0,1035.0,1035.0,1035.0,-0.009999999999999995,-0.04000000000000001,0.010000000000000009,0.0,0.07800000000000029,-0.27000000000000046,0.4119999999999999,-0.23749999999999893,101.2460000000001,75.19924999999967,49.152500000000146,49.152500000000146,383.3739999999998,220.34699999999975,-159.32700000000114,-517.762999999999
2010-07-01,2.6999999999999886,0,0,7.9,8.9,8.5,8.3,1.1140000000000043,0.5829999999999984,0.7729999999999961,2.977499999999992,-0.025000000000000355,0.1999999999999993,0.20000000000000107,0.1999999999999993,-1132.5,1035.0,1035.0,1035.0,0.09000000000000001,-0.009999999999999995,-0.04000000000000001,0.010000000000000009,0.0680000000000005,0.07800000000000029,-0.27000000000000046,0.4119999999999999,101.246000000001,101.2460000000001,75.19924999999967,49.152500000000146,531.3109999999997,383.3739999999998,220.34699999999975,-159.32700000000114
2010-10-01,-0.5099999999999909,0,0,8.6,7.9,8.9,8.5,-0.1220000000000141,1.1140000000000043,0.5829999999999984,0.7729999999999961,-0.02499999999999858,-0.025000000000000355,0.1999999999999993,0.20000000000000107,-1132.5,-1132.5,1035.0,1035.0,-0.020000000000000018,0.09000000000000001,-0.009999999999999995,-0.04000000000000001,-0.5340000000000007,0.0680000000000005,0.07800000000000029,-0.27000000000000046,101.2460000000001,101.246000000001,101.2460000000001,75.19924999999967,490.3580000000002,531.3109999999997,383.3739999999998,220.34699999999975
2011-01-01,-4.710000000000008,0,0,8.2,8.6,7.9,8.9,2.139499999999998,-0.1220000000000141,1.1140000000000043,0.5829999999999984,-0.025000000000000355,-0.02499999999999858,-0.025000000000000355,0.1999999999999993,-1132.5,-1132.5,-1132.5,1035.0,0.010000000000000009,-0.020000000000000018,0.09000000000000001,-0.009999999999999995,-0.3390000000000004,-0.5340000000000007,0.0680000000000005,0.07800000000000029,76.87774999999965,101.2460000000001,101.246000000001,101.2460000000001,544.8639999999996,490.3580000000002,531.3109999999997,383.3739999999998
2011-04-01,-0.5500000000000114,0,0,8.6,8.2,8.6,7.9,2.198500000000024,2.139499999999998,-0.1220000000000141,1.1140000000000043,-0.025000000000000355,-0.025000000000000355,-0.02499999999999858,-0.025000000000000355,-1132.5,-1132.5,-1132.5,-1132.5,-0.01999999999999999,0.010000000000000009,-0.020000000000000018,0.09000000000000001,0.5300000000000002,-0.3390000000000004,-0.5340000000000007,0.0680000000000005,52.509500000000116,76.87774999999965,101.2460000000001,101.246000000001,371.255000000001,544.8639999999996,490.3580000000002,531.3109999999997
2011-07-01,2.8200000000000216,0,0,7.9,8.6,8.2,8.6,3.494999999999976,2.198500000000024,2.139499999999998,-0.1220000000000141,0.0,-0.025000000000000355,-0.025000000000000355,-0.02499999999999858,2877.5,-1132.5,-1132.5,-1132.5,-0.07,-0.01999999999999999,0.010000000000000009,-0.020000000000000018,0.08499999999999996,0.5300000000000002,-0.3390000000000004,-0.5340000000000007,52.509500000000116,52.509500000000116,76.87774999999965,101.2460000000001,415.9320000000007,371.255000000001,544.8639999999996,490.3580000000002
2011-10-01,2.039999999999992,0,0,8.9,7.9,8.6,8.2,1.9260000000000161,3.494999999999976,2.198500000000024,2.139499999999998,0.0,0.0,-0.025000000000000355,-0.025000000000000355,2877.5,2877.5,-1132.5,-1132.5,-0.03,-0.07,-0.01999999999999999,0.010000000000000009,-0.29499999999999993,0.08499999999999996,0.5300000000000002,-0.3390000000000004,52.509500000000116,52.509500000000116,52.509500000000116,76.87774999999965,338.20600000000013,415.9320000000007,371.255000000001,544.8639999999996
2012-01-01,-1.1699999999999875,0,0,8.4,8.9,7.9,8.6,0.25899999999998613,1.9260000000000161,3.494999999999976,2.198500000000024,0.0,0.0,0.0,-0.025000000000000355,2877.5,2877.5,2877.5,-1132.5,0.0,-0.03,-0.07,-0.01999999999999999,-0.47750000000000004,-0.29499999999999993,0.08499999999999996,0.5300000000000002,50.64899999999943,52.509500000000116,52.509500000000116,52.509500000000116,490.8109999999997,338.20600000000013,415.9320000000007,371.255000000001
2012-04-01,-0.46000000000000796,0,0,8.4,8.4,8.9,7.9,0.5440000000000111,0.25899999999998613,1.9260000000000161,3.494999999999976,0.0,0.0,0.0,0.0,2877.5,2877.5,2877.5,2877.5,0.009999999999999995,0.0,-0.03,-0.07,-0.15249999999999986,-0.47750000000000004,-0.29499999999999993,0.08499999999999996,48.78849999999966,50.64899999999943,52.509500000000116,52.509500000000116,511.2659999999996,490.8109999999997,338.20600000000013,415.9320000000007
2012-07-01,3.25,0,0,7.3,8.4,8.4,8.9,3.346499999999992,0.5440000000000111,0.25899999999998613,1.9260000000000161,-0.05000000000000071,0.0,0.0,0.0,-1905.0,2877.5,2877.5,2877.5,0.06000000000000001,0.009999999999999995,0.0,-0.03,-0.004999999999999893,-0.15249999999999986,-0.47750000000000004,-0.29499999999999993,48.78850000000057,48.78849999999966,50.64899999999943,52.509500000000116,559.4349999999995,511.2659999999996,490.8109999999997,338.20600000000013
2012-10-01,1.5199999999999818,0,0,8.3,7.3,8.4,8.4,-0.5964999999999918,3.346499999999992,0.5440000000000111,0.25899999999998613,-0.049999999999998934,-0.05000000000000071,0.0,0.0,-1905.0,-1905.0,2877.5,2877.5,0.01999999999999999,0.06000000000000001,0.009999999999999995,0.0,-0.3600000000000003,-0.004999999999999893,-0.15249999999999986,-0.47750000000000004,48.78849999999966,48.78850000000057,48.78849999999966,50.64899999999943,477.28199999999924,559.4349999999995,511.2659999999996,490.8109999999997
2013-01-01,1.6200000000000045,0,0,7.5,8.3,7.3,8.4,2.2154999999999916,-0.5964999999999918,3.346499999999992,0.5440000000000111,-0.05000000000000071,-0.049999999999998934,-0.05000000000000071,0.0,-1905.0,-1905.0,-1905.0,2877.5,0.0,0.01999999999999999,0.06000000000000001,0.009999999999999995,-0.16749999999999954,-0.3600000000000003,-0.004999999999999893,-0.15249999999999986,45.701749999999265,48.78849999999966,48.78850000000057,48.78849999999966,351.6140000000014,477.28199999999924,559.4349999999995,511.2659999999996
2013-04-01,4.210000000000008,0,0,8.1,7.5,8.3,7.3,-0.48649999999997817,2.2154999999999916,-0.5964999999999918,3.346499999999992,-0.049999999999998934,-0.05000000000000071,-0.049999999999998934,-0.05000000000000071,-1905.0,-1905.0,-1905.0,-1905.0,-0.01999999999999999,0.0,0.01999999999999999,0.06000000000000001,0.03149999999999986,-0.16749999999999954,-0.3600000000000003,-0.004999999999999893,42.61500000000069,45.701749999999265,48.78849999999966,48.78850000000057,441.0739999999987,351.6140000000014,477.28199999999924,559.4349999999995
2013-07-01,3.1100000000000136,0,0,7.0,8.1,7.5,8.3,2.0149999999999864,-0.48649999999997817,2.2154999999999916,-0.5964999999999918,0.0,-0.049999999999998934,-0.05000000000000071,-0.049999999999998934,2312.5,-1905.0,-1905.0,-1905.0,0.009999999999999981,-0.01999999999999999,0.0,0.01999999999999999,0.03100000000000014,0.03149999999999986,-0.16749999999999954,-0.3600000000000003,42.61500000000069,42.61500000000069,45.701749999999265,48.78849999999966,409.14600000000246,441.0739999999987,351.6140000000014,477.28199999999924
2013-10-01,1.5999999999999943,0,0,7.8,7.0,8.1,7.5,0.6899999999999977,2.0149999999999864,-0.48649999999997817,2.2154999999999916,0.0,0.0,-0.049999999999998934,-0.05000000000000071,2312.5,2312.5,-1905.0,-1905.0,-0.06,0.009999999999999981,-0.01999999999999999,0.0,0.9249999999999998,0.03100000000000014,0.03149999999999986,-0.16749999999999954,42.61499999999978,42.61500000000069,42.61500000000069,45.701749999999265,533.418999999998,409.14600000000246,441.0739999999987,351.6140000000014
2014-01-01,1.6599999999999966,0,0,7.8,7.8,7.0,8.1,1.3729999999999905,0.6899999999999977,2.0149999999999864,-0.48649999999997817,0.0,0.0,0.0,-0.049999999999998934,2312.5,2312.5,2312.5,-1905.0,0.0,-0.06,0.009999999999999981,-0.01999999999999999,-0.17799999999999994,0.9249999999999998,0.03100000000000014,0.03149999999999986,38.76475000000028,42.61499999999978,42.61500000000069,42.61500000000069,543.8300000000017,533.418999999998,409.14600000000246,441.0739999999987
2014-04-01,4.799999999999983,0,1,7.0,7.8,7.8,7.0,0.12800000000001432,1.3729999999999905,0.6899999999999977,2.0149999999999864,0.0,0.0,0.0,0.0,2312.5,2312.5,2312.5,2312.5,-0.01999999999999999,0.0,-0.06,0.009999999999999981,0.2400000000000002,-0.17799999999999994,0.9249999999999998,0.03100000000000014,34.91449999999986,38.76475000000028,42.61499999999978,42.61500000000069,469.0509999999995,543.8300000000017,533.418999999998,409.14600000000246
2014-07-01,1.8500000000000227,0,0,6.1,7.0,7.8,7.8,2.337999999999994,0.12800000000001432,1.3729999999999905,0.6899999999999977,-0.32500000000000107,0.0,0.0,0.0,580.0,2312.5,2312.5,2312.5,0.01999999999999999,-0.01999999999999999,0.0,-0.06,-0.09450000000000003,0.2400000000000002,-0.17799999999999994,0.9249999999999998,34.91449999999986,34.91449999999986,38.76475000000028,42.61499999999978,564.6700000000019,469.0509999999995,543.8300000000017,533.418999999998
2014-10-01,3.2099999999999795,0,0,7.2,6.1,7.0,7.8,0.3089999999999975,2.337999999999994,0.12800000000001432,1.3729999999999905,-0.3249999999999993,-0.32500000000000107,0.0,0.0,580.0,580.0,2312.5,2312.5,0.0,0.01999999999999999,-0.01999999999999999,0.0,-0.20750000000000046,-0.09450000000000003,0.2400000000000002,-0.17799999999999994,34.91449999999986,34.91449999999986,34.91449999999986,38.76475000000028,612.2089999999989,564.6700000000019,469.0509999999995,543.8300000000017
2015-01-01,1.240000000000009,0,0,6.3,7.2,6.1,7.0,-0.022999999999996135,0.3089999999999975,2.337999999999994,0.12800000000001432,-0.32500000000000107,-0.3249999999999993,-0.32500000000000107,0.0,580.0,580.0,580.0,2312.5,0.0,0.0,0.01999999999999999,-0.01999999999999999,-0.0940000000000003,-0.20750000000000046,-0.09450000000000003,0.2400000000000002,33.15099999999893,34.91449999999986,34.91449999999986,34.91449999999986,714.3410000000003,612.2089999999989,564.6700000000019,469.0509999999995
2015-04-01,3.1899999999999977,0,0,6.5,6.3,7.2,6.1,-3.1759999999999877,-0.022999999999996135,0.3089999999999975,2.337999999999994,-0.3249999999999993,-0.32500000000000107,-0.3249999999999993,-0.32500000000000107,580.0,580.0,580.0,580.0,0.020000000000000004,0.0,0.0,0.01999999999999999,-0.36599999999999966,-0.0940000000000003,-0.20750000000000046,-0.09450000000000003,31.387499999999818,33.15099999999893,34.91449999999986,34.91449999999986,545.020999999997,714.3410000000003,612.2089999999989,564.6700000000019
2015-07-01,2.25,0,0,5.5,6.5,6.3,7.2,3.7779999999999916,-3.1759999999999877,-0.022999999999996135,0.3089999999999975,-0.1999999999999993,-0.3249999999999993,-0.32500000000000107,-0.3249999999999993,90.0,580.0,580.0,580.0,0.009999999999999995,0.020000000000000004,0.0,0.0,0.002000000000000224,-0.36599999999999966,-0.0940000000000003,-0.20750000000000046,31.387500000000728,31.387499999999818,33.15099999999893,34.91449999999986,475.5560000000005,545.020999999997,714.3410000000003,612.2089999999989
2015-10-01,1.0200000000000102,0,0,6.2,5.5,6.5,6.3,0.08699999999998909,3.7779999999999916,-3.1759999999999877,-0.022999999999996135,-0.20000000000000107,-0.1999999999999993,-0.3249999999999993,-0.32500000000000107,90.0,90.0,580.0,580.0,0.010000000000000009,0.009999999999999995,0.020000000000000004,0.0,0.3740000000000001,0.002000000000000224,-0.36599999999999966,-0.0940000000000003,31.387499999999818,31.387500000000728,31.387499999999818,33.15099999999893,489.54699999999866,475.5560000000005,545.020999999997,714.3410000000003
2016-01-01,0.9899999999999807,0,0,5.6,6.2,5.5,6.5,0.859499999999997,0.08699999999998909,3.7779999999999916,-3.1759999999999877,-0.1999999999999993,-0.20000000000000107,-0.1999999999999993,-0.3249999999999993,90.0,90.0,90.0,580.0,-0.010000000000000009,0.010000000000000009,0.009999999999999995,0.020000000000000004,-0.25000000000000044,0.3740000000000001,0.002000000000000224,-0.36599999999999966,29.742750000000342,31.387499999999818,31.387500000000728,31.387499999999818,371.6080000000002,489.54699999999866,475.5560000000005,545.020999999997
2016-04-01,3.7200000000000273,0,0,5.4,5.6,6.2,5.5,-1.0444999999999993,0.859499999999997,0.08699999999998909,3.7779999999999916,-0.20000000000000107,-0.1999999999999993,-0.20000000000000107,-0.1999999999999993,90.0,90.0,90.0,90.0,0.22000000000000003,-0.010000000000000009,0.010000000000000009,0.009999999999999995,0.07650000000000023,-0.25000000000000044,0.3740000000000001,0.002000000000000224,28.098000000000866,29.742750000000342,31.387499999999818,31.387500000000728,246.14900000000125,371.6080000000002,489.54699999999866,475.5560000000005
2016-07-01,2.549999999999983,0,0,4.6,5.4,5.6,6.2,2.977000000000004,-1.0444999999999993,0.859499999999997,0.08699999999998909,-0.09999999999999964,-0.20000000000000107,-0.1999999999999993,-0.20000000000000107,2770.0,90.0,90.0,90.0,0.02999999999999997,0.22000000000000003,-0.010000000000000009,0.010000000000000009,-0.26750000000000007,0.07650000000000023,-0.25000000000000044,0.3740000000000001,28.097999999999956,28.098000000000866,29.742750000000342,31.387499999999818,310.07600000000093,246.14900000000125,371.6080000000002,489.54699999999866
2016-10-01,1.990000000000009,0,0,5.3,4.6,5.4,5.6,0.521000000000015,2.977000000000004,-1.0444999999999993,0.859499999999997,-0.09999999999999964,-0.09999999999999964,-0.20000000000000107,-0.1999999999999993,2770.0,2770.0,90.0,90.0,0.020000000000000018,0.02999999999999997,0.22000000000000003,-0.010000000000000009,-0.16500000000000004,-0.26750000000000007,0.07650000000000023,-0.25000000000000044,28.097999999999956,28.097999999999956,28.098000000000866,29.742750000000342,457.5020000000004,310.07600000000093,246.14900000000125,371.6080000000002
2017-01-01,-1.9800000000000182,0,0,5.0,5.3,4.6,5.4,-0.554000000000002,0.521000000000015,2.977000000000004,-1.0444999999999993,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.20000000000000107,2770.0,2770.0,2770.0,90.0,0.010000000000000009,0.020000000000000018,0.02999999999999997,0.22000000000000003,0.03000000000000025,-0.16500000000000004,-0.26750000000000007,0.07650000000000023,29.657000000000153,28.097999999999956,28.097999999999956,28.098000000000866,563.4459999999999,457.5020000000004,310.07600000000093,246.14900000000125
